Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
Prespav,mk,1,9.0,10/31/2016,1/18/2022,true,2.572,Comedy
White Gipsy,mk,1,8.0,9/13/1984,10/18/1984,false,0.6,Family, Kids, Drama
Second Shift,mk,0,0.0,2/18/1988,3/24/1988,false,0.84,Action & Adventure, Family
House Arrest,mk,0,0.0,9/19/2022,11/11/2022,true,0.74,Comedy
Family Markovski,mk,0,0.0,9/23/2017,12/28/2019,true,1.4,Drama
