Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
OI Khaplai,as,1,8.0,10/2/2018,10/4/2018,true,0.6,Family, Drama, Comedy
Damini,as,1,8.0,,10/4/2018,true,0.6,Family, Drama
Pratigya,as,1,8.0,,10/2/2018,true,0.6,Drama, Family
Agni,as,1,6.0,10/1/2018,10/6/2018,true,0.629,Drama, Family, Crime
Borola Kai,as,1,6.0,,10/5/2018,true,0.6,Family, Drama
