Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
Wanna Have A Good Time,hi,3,10.0,1/9/2019,1/15/2019,true,4.852,Comedy, Drama
Dance Plus,hi,3,10.0,7/26/2015,10/15/2021,true,28.36,Reality
Kahaan Hum Kahaan Tum,hi,2,10.0,6/17/2019,6/17/2019,false,0.76,Comedy, Family
Kuch Rang Pyar Ke Aise Bhi,hi,2,10.0,2/29/2016,8/25/2021,false,5.379,Drama, Soap, Family
Dil Toh Happy Hai Ji,hi,2,10.0,1/15/2019,1/15/2019,false,0.708,Comedy, Family
Cheesecake,hi,2,10.0,11/29/2019,11/29/2019,false,2.526,Drama, Family
Ishq Aaj Kal,hi,1,10.0,7/10/2019,10/30/2019,false,0.888,Drama, Mystery
Pinaki & Happy - The Bhoot Bandhus,hi,1,10.0,11/9/2020,11/9/2020,true,2.871,Comedy, Animation, Kids
Oye! It's Friday!,hi,1,10.0,12/12/2008,3/20/2009,false,2.152,Talk
Dance With Me,hi,1,10.0,11/1/2020,11/1/2020,true,0.643,Reality
Dil Se Dil Tak,hi,1,10.0,11/27/2017,6/1/2018,false,47.867,
Vighnaharta Ganesh,hi,1,10.0,8/22/2017,11/12/2021,false,21.132,
itna karo na mujhe pyaar,hi,1,10.0,11/17/2014,11/17/2014,false,0.6,Drama
Pyaar Kii Ye Ek Kahaani,hi,1,10.0,10/18/2010,12/15/2011,false,9.227,Mystery, Drama, Soap
कुछ तो है तेरे मेरे दरमियां,hi,1,10.0,11/28/2015,11/28/2015,false,0.754,Drama
koi laut ke aaya hai,hi,1,10.0,2/25/2017,2/25/2017,false,0.925,Mystery, Drama
aadhe adhoore,hi,1,10.0,12/14/2015,12/14/2015,true,0.875,Drama
Tamas,hi,1,10.0,1/9/1988,2/13/1988,false,2.011,Drama
Saraswatichandra,hi,1,10.0,2/25/2013,6/24/2013,false,42.841,Soap
Qayamat Ki Raat,hi,1,10.0,6/23/2018,9/2/2018,false,3.451,
Madhuri Talkies,hi,1,10.0,1/12/2020,1/12/2020,true,0.919,Drama, Mystery
India's Best Dancer,hi,1,10.0,2/29/2020,9/30/2023,true,80.069,Reality
Simply Baatein With Raveena,hi,1,10.0,9/7/2014,11/23/2014,false,1.771,Talk
Janam Janam Ka Saath,hi,1,10.0,11/14/2022,11/14/2022,true,0.6,Drama
Up Close & Personal with PZ,hi,1,10.0,9/3/2011,11/12/2011,true,2.112,Talk
Tere Mere Beach Mein,hi,1,10.0,8/30/2009,11/22/2009,true,3.041,Reality
Aangan Aapno Kaa,hi,1,10.0,12/11/2023,12/29/2023,true,1.4,Drama
Rakshak India's Braves,hi,1,10.0,2/17/2024,2/22/2024,true,9.659,War & Politics, Action & Adventure, Drama
YourPritam Podcast,hi,1,10.0,,5/14/2023,true,1.176,
Comedy Nights Bachao,hi,1,10.0,9/15/2015,11/26/2016,true,49.911,Talk, Comedy
Bandini,hi,1,10.0,1/19/2009,1/19/2009,false,0.663,Soap, Drama
Fanaa: Ishq Mein Marjawa,hi,1,10.0,1/31/2022,9/2/2022,true,7.484,Drama
Jaana Na Dil Se Door,hi,1,10.0,5/9/2016,5/9/2016,false,0.876,Drama, Soap
Punar Vivah - Zindagi Milegi Dobara,hi,1,10.0,5/12/2013,6/16/2013,false,16.534,
Sur Kshetra,hi,1,10.0,9/8/2012,4/13/2013,false,6.369,Reality
Bandbudh Aur Budbak,hi,1,10.0,,,true,0.6,Animation, Comedy, Kids
Crackdown,hi,1,10.0,9/23/2020,5/31/2023,true,1.711,Action & Adventure, Crime, Drama
Woh To Hai Albelaa,hi,1,10.0,3/14/2022,4/29/2022,true,1.426,Drama
Naamkarann,hi,1,10.0,9/12/2016,1/9/2017,false,8.461,
State of Siege 26/11,hi,1,10.0,3/20/2020,3/20/2020,false,3.433,Action & Adventure, Crime
Buddha: Rajaon ka Raja,hi,1,10.0,9/8/2013,9/21/2014,false,1.4,Drama
Geet Hui Sabse Parayi,hi,1,10.0,4/5/2010,1/20/2012,false,37.156,
Pati Patni Aur Panga,hi,1,10.0,12/11/2020,12/11/2020,false,2.904,Comedy, Drama, Family
Ek Bhram - Sarvagun Sampanna,hi,1,10.0,4/22/2019,5/17/2021,false,6.908,Drama
Dahleez,hi,1,10.0,3/14/2016,3/14/2016,false,0.691,Family, Drama, Soap
Kyun Utthe Dil Chhod Aaye ?,hi,1,10.0,1/27/2021,1/27/2021,false,1.4,Drama
Ek Hasina Thi,hi,1,10.0,4/14/2014,4/15/2014,true,3.255,Drama, Soap
Mehndi Hai Rachne Waali,hi,1,10.0,2/15/2021,11/27/2021,false,15.502,Drama, Soap
Yehh Jadu Hai Jinn Ka!,hi,1,10.0,10/12/2019,10/12/2019,false,3.141,Drama, Family
Chupke Chupke,hi,1,10.0,7/12/2017,7/12/2017,false,0.627,Drama, Comedy
