Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
La Nocturna,la,9,7.778,,1/13/2020,true,0.639,
Romulus,la,40,6.2,11/6/2020,11/11/2022,false,19.658,Drama, Action & Adventure
Gigantes De Mexico,la,0,0.0,9/28/2017,10/1/2017,false,0.6,Documentary
Las Santísimas,la,0,0.0,8/13/2012,8/13/2012,true,0.656,
Vuelve a mí,la,0,0.0,10/9/2023,10/9/2023,true,1.4,
