Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
Jón Gnarr: Once I Was A Nerd,is,1,10.0,,,false,0.6,
The Prison Shift,is,1,10.0,9/27/2009,11/8/2009,false,1.4,Drama, Comedy
Afturelding,is,1,10.0,4/9/2023,5/28/2023,true,1.879,Comedy, Drama
IceGuys,is,1,10.0,10/6/2023,10/6/2023,true,3.842,Comedy
World's End,is,1,9.0,10/2/2011,11/27/2011,true,1.461,Comedy, Drama
Domestic Violence,is,1,9.0,2/21/2022,3/21/2022,true,1.244,Documentary, Talk, Reality
The Night Shift,is,1,8.0,9/16/2007,12/9/2007,false,0.698,Comedy
Season of the Witch,is,1,8.0,3/27/2011,4/17/2011,false,1.53,Crime
The Minister,is,5,7.8,9/20/2020,11/8/2020,true,2.255,Drama
Stella Blómkvist,is,14,7.5,11/24/2017,9/30/2021,true,4.895,Drama, Crime
I Hunt Men,is,2,7.5,3/26/2008,4/16/2008,false,1.4,Crime
Trapped,is,199,7.44,12/27/2015,12/5/2021,false,19.684,Drama, Mystery, Crime
Case,is,16,7.063,10/18/2015,12/13/2015,false,3.657,Drama, Crime
Katla,is,290,7.031,6/17/2021,6/17/2021,false,19.593,Drama, Mystery, Sci-Fi & Fantasy
Blackport,is,6,7.0,12/26/2021,2/13/2022,false,11.427,Drama
Jarðarförin mín,is,1,7.0,4/8/2020,5/14/2020,false,1.504,Comedy, Drama
The Flatey Enigma,is,7,6.7,11/18/2018,12/9/2018,false,1.165,Drama, Crime, Mystery
The Valhalla Murders,is,95,6.689,12/26/2019,2/9/2020,false,15.931,Drama, Crime
Fractures,is,1,6.0,4/17/2022,6/5/2022,true,3.518,Drama
The Lava Field,is,16,5.875,9/27/2014,9/30/2014,false,3.868,Drama, Crime, Mystery
The Cliff,is,8,5.8,10/4/2009,10/25/2009,false,1.209,Crime, Drama
Mannasiðir,is,3,5.7,12/18/2018,12/19/2018,true,0.6,
Entrapped,is,7,5.4,9/8/2022,10/13/2022,true,1.281,Drama, Mystery, Crime
Sisterhood,is,1,5.0,3/31/2021,3/31/2021,true,2.902,Crime, Drama
Prisoners,is,2,4.5,1/1/2017,2/5/2017,false,2.36,Drama, Mystery
Black Sands,is,3,4.3,12/25/2021,2/6/2022,false,2.531,Crime, Drama
Hindurvitni,is,0,0.0,10/19/2015,11/23/2015,false,0.6,Documentary, Mystery
Norms,is,0,0.0,1/14/2021,1/14/2021,true,1.372,Drama
Bömmer,is,0,0.0,5/22/2020,6/19/2020,true,0.6,
Hlemma Video,is,0,0.0,10/24/2010,1/2/2011,false,0.606,
The American Dream,is,0,0.0,8/20/2010,9/24/2010,false,0.6,Comedy, Reality
Eylíf,is,0,0.0,5/11/1988,5/11/1988,true,0.6,
Sail Boats of Heaven,is,0,0.0,10/9/1994,10/30/1994,false,1.307,Drama
Every Colour of the Sea Is Cold,is,0,0.0,1/1/2005,1/1/2005,false,0.841,
Líf eftir Dauðann,is,0,0.0,4/16/2017,4/17/2017,false,1.097,Comedy, Drama
The Age of Concrete,is,0,0.0,9/1/2016,9/29/2016,false,1.4,Documentary
Ísland: bíóland,is,0,0.0,3/14/2021,3/14/2021,false,0.6,
Tvíhöfði,is,0,0.0,4/15/1996,4/15/1996,true,0.6,
As Long As We Live,is,0,0.0,10/8/2023,10/9/2023,true,2.071,Drama
As Long As We Live,is,0,0.0,10/8/2023,10/9/2023,true,1.96,Drama
Fólkið í blokkinni,is,0,0.0,10/13/2013,11/17/2013,true,1.344,
Kanarí,is,0,0.0,1/21/2022,2/25/2022,true,0.6,
Knattspyrnufélagið Nörd,is,0,0.0,,,false,0.6,
Black Angels,is,0,0.0,9/20/2008,10/25/2008,true,0.877,Crime, Drama
Stundin Okkar - Bolli og Bjalla,is,0,0.0,8/10/2021,8/10/2021,true,0.6,
Journey,is,0,0.0,2/21/2021,3/28/2021,false,1.4,Drama
Idiots,is,0,0.0,2/16/2022,3/9/2022,true,2.031,Documentary, Family
Storm,is,0,0.0,1/29/2023,1/29/2023,false,0.6,
Storm,is,0,0.0,1/29/2023,3/19/2023,true,1.077,Documentary
Spurningabomban,is,0,0.0,9/23/2011,8/25/2017,true,0.859,Family, Talk
