Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
State of Romania,mo,1,10.0,9/28/2009,4/22/2010,false,18.474,
Numai iubirea,mo,3,8.0,,,false,0.6,
Regina,mo,2,8.0,9/29/2008,1/27/2009,false,15.964,Drama
Iubire ca în filme,mo,2,7.0,,,true,0.9,
Îngerașii,mo,2,6.0,9/15/2008,6/2/2009,false,4.928,Comedy, Soap
Meseriașii,mo,0,0.0,1/1/2006,10/1/2006,true,2.744,Comedy
La Oras,mo,0,0.0,8/17/2022,9/28/2022,true,1.279,Comedy
