Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
Dads,bg,2,10.0,9/20/2021,9/20/2021,true,0.675,Comedy, Family
Рицарят на бялата дама,bg,2,10.0,11/18/1982,11/18/1982,false,3.782,Kids, Family
Hell's Kitchen Bulgaria,bg,2,10.0,2/27/2018,2/25/2022,true,10.661,Reality
MasterChef Bulgaria,bg,2,10.0,3/3/2015,9/8/2023,true,14.091,Reality
Игри на волята: България,bg,1,10.0,9/6/2019,12/4/2020,true,4.224,Reality
Mr. X and the Sea,bg,1,10.0,3/1/2019,5/17/2019,true,1.804,Crime, Comedy
София – Ден и Нощ,bg,1,10.0,9/28/2015,3/8/2019,false,1.13,Reality
The Bulgarians,bg,1,10.0,1/14/2007,5/20/2007,false,0.6,
Starstruck (Bulgarian),bg,1,10.0,9/11/2022,9/11/2022,true,0.669,
The English Neighbour,bg,1,10.0,9/11/2011,9/30/2011,false,0.6,Comedy
The Voice of Bulgaria,bg,1,10.0,7/18/2011,9/10/2023,true,1.896,Reality
The Road of Honour,bg,1,10.0,9/9/2019,9/24/2019,false,0.717,Drama, Family
Vasko da Gama ot selo Rupcha,bg,1,10.0,12/20/1986,1/24/1987,true,1.73,Kids, Family, Action & Adventure
Dear Heirs,bg,1,10.0,1/15/2018,2/9/2018,true,6.867,Drama, Comedy
The Bachelor bTV,bg,1,10.0,2/19/2022,2/19/2022,true,0.6,
The Hedgehogs' War,bg,1,10.0,11/26/1979,12/24/1979,false,0.6,Kids, Family, Comedy, Action & Adventure
The Taste of Bulgaria,bg,1,10.0,9/24/2022,9/24/2022,true,1.207,Reality
Bulgaria Searches for a Talent,bg,1,10.0,3/1/2010,5/30/2021,true,1.4,Reality
Шоуто на Николаос Цитиридис,bg,1,10.0,1/27/2020,9/8/2023,true,0.94,Comedy, Reality, Talk
Father's Day,bg,2,9.5,2/18/2019,3/5/2019,false,2.099,Drama
Seven Hours Difference,bg,1,9.0,9/18/2011,12/21/2014,false,35.539,Drama
Gospodari Na Efira,bg,1,9.0,,,false,1.173,Comedy, Reality
Sunny Beach,bg,1,9.0,2/21/2020,6/7/2022,true,2.386,Comedy
Kantora Mitrani,bg,1,9.0,,,true,0.6,Crime
The Devil's Throat,bg,8,8.5,2/28/2019,5/23/2019,true,3.846,Drama, Crime
Комиците и приятели,bg,2,8.5,1/26/2007,1/26/2007,true,0.6,Comedy
Бригада Нов дом,bg,1,8.0,3/10/2016,3/10/2016,true,0.6,Reality, Talk, Family
Стани богат,bg,1,8.0,5/12/2001,5/12/2001,false,1.176,Reality, Talk
Do Not Think of Me,bg,1,8.0,2/24/2022,2/24/2023,true,1.438,Comedy, Drama
Come Dine with Me (Bulgarian TV Show),bg,1,8.0,6/6/2011,5/23/2022,true,0.6,
Home for Our Children,bg,1,8.0,6/25/1986,6/25/1986,false,1.765,Drama
The Farm,bg,1,8.0,9/13/2015,9/4/2023,true,2.913,Reality
Condominium,bg,3,7.7,9/29/2011,5/30/2013,false,1.964,Comedy
With River at Heart,bg,1,7.0,9/13/2022,11/18/2022,true,5.701,Drama
Liaisons,bg,1,7.0,6/3/2015,6/6/2016,true,1.289,Drama, Comedy
House Arrest,bg,1,7.0,11/24/2011,12/6/2013,false,2.673,Comedy
Survivor BG,bg,4,6.8,9/20/2006,2/18/2023,true,5.825,Reality
Undercover,bg,31,6.742,4/17/2011,6/4/2016,false,11.822,Crime, Drama, Action & Adventure
The Hunt for Salamander,bg,2,6.5,2/26/2021,5/14/2021,true,2.11,Action & Adventure, Crime
Sofia Residents in Excess,bg,4,6.2,3/23/2011,5/24/2019,true,5.969,Drama, Comedy
All Inclusive,bg,2,6.0,2/28/2020,9/30/2023,true,6.734,
X Factor,bg,2,6.0,9/11/2011,9/10/2017,false,6.131,Action & Adventure, Reality, Family, Talk, Western
Kato Dve Kapki Voda,bg,1,6.0,3/13/2013,6/5/2013,true,1.374,
She and he,bg,1,6.0,8/23/2002,9/27/2002,false,1.596,Comedy, Family
War of Letters,bg,2,5.5,1/15/2023,4/9/2023,true,2.205,Drama
Revolution Z: Sex, Lies and Music,bg,4,5.0,10/25/2012,8/22/2014,false,2.596,Drama
Полицаите от края на града,bg,2,5.0,3/9/2018,10/21/2018,false,1.588,Comedy, Family, Action & Adventure
Strawberry Moon,bg,3,4.3,2/25/2020,5/12/2020,true,1.087,Drama, Action & Adventure, Family
Glass Home,bg,4,4.0,4/11/2010,6/11/2012,false,4.013,Drama, Family
Stolen Life,bg,23,3.1,3/8/2016,9/11/2020,true,13.614,Drama
