Name,Original_Language,Vote_Count,Vote_Average,First_Air_Date,Last_Air_Date,In_Production,Popularity,Genres
MOKO,mi,1,9.0,,7/4/2022,true,0.6,
Te Kaea,mi,1,8.0,,,false,0.623,
Colonial Combat,mi,0,0.0,8/27/2020,11/12/2020,false,0.84,Comedy, Drama
Kairākau,mi,0,0.0,3/1/2016,5/12/2022,true,0.877,Drama, Action & Adventure, War & Politics
